1439349705.740443,-0.052000,0.444000,-0.626000
1439349705.759486,0.044000,0.469000,-0.597000
1439349705.779994,-0.114000,0.622000,-0.613000
1439349705.799037,-0.048000,0.633000,-0.633000
1439349705.819545,0.049000,0.491000,-0.606000
1439349705.838588,0.052000,0.489000,-0.602000
1439349705.859096,-0.020000,0.640000,-0.567000
1439349705.878139,0.075000,0.589000,-0.543000
1439349705.898647,0.057000,0.482000,-0.484000
1439349705.917690,0.015000,0.624000,-0.459000
1439349705.938197,-0.050000,0.685000,-0.467000
1439349705.958705,0.043000,0.614000,-0.458000
1439349705.977748,-0.012000,0.565000,-0.434000
1439349705.998256,-0.002000,0.683000,-0.473000
1439349706.017299,-0.044000,0.649000,-0.480000
1439349706.037807,-0.060000,0.663000,-0.473000
1439349706.056850,-0.116000,0.754000,-0.521000
1439349706.077358,-0.077000,0.759000,-0.588000
1439349706.096400,0.004000,0.650000,-0.626000
1439349706.116908,-0.050000,0.664000,-0.604000
1439349706.135951,-0.103000,0.821000,-0.620000
1439349706.156459,-0.127000,0.825000,-0.646000
1439349706.175502,-0.103000,0.795000,-0.610000
1439349706.196010,-0.073000,0.816000,-0.608000
1439349706.216518,-0.082000,0.822000,-0.575000
1439349706.235561,-0.103000,0.843000,-0.523000
1439349706.256068,-0.144000,0.870000,-0.541000
1439349706.275111,-0.128000,0.905000,-0.633000
1439349706.295619,0.027000,0.844000,-0.634000
1439349706.314662,-0.042000,0.703000,-0.638000
1439349706.335170,-0.020000,0.796000,-0.602000
1439349706.354213,-0.108000,0.838000,-0.594000
1439349706.374721,-0.083000,0.832000,-0.567000
1439349706.393764,-0.138000,0.838000,-0.566000
1439349706.414272,-0.098000,0.942000,-0.569000
1439349706.433315,-0.117000,1.002000,-0.630000
1439349706.453822,-0.055000,1.101000,-0.715000
1439349706.472865,-0.100000,1.255000,-0.868000
1439349706.493373,-0.096000,1.543000,-1.088000
1439349706.513881,-0.086000,1.681000,-1.218000
1439349706.532924,-0.107000,1.661000,-1.230000
1439349706.553432,-0.141000,1.723000,-1.342000
1439349706.572475,-0.180000,1.674000,-1.347000
1439349706.592983,-0.191000,1.383000,-1.174000
1439349706.612025,-0.164000,1.166000,-0.971000
1439349706.632533,-0.125000,0.976000,-0.759000
1439349706.651576,-0.061000,0.667000,-0.529000
1439349706.672084,0.168000,0.395000,-0.402000
