1439352115.814388,0.284000,-0.080000,-0.943000
1439352115.833431,0.280000,-0.081000,-0.949000
1439352115.853938,0.282000,-0.080000,-0.949000
1439352115.872981,0.276000,-0.079000,-0.951000
1439352115.893489,0.279000,-0.077000,-0.952000
1439352115.913997,0.280000,-0.074000,-0.952000
1439352115.933040,0.275000,-0.075000,-0.945000
1439352115.953548,0.278000,-0.075000,-0.953000
1439352115.972591,0.282000,-0.079000,-0.949000
1439352115.993098,0.276000,-0.078000,-0.950000
1439352116.012141,0.281000,-0.077000,-0.945000
1439352116.032649,0.282000,-0.078000,-0.951000
1439352116.051692,0.281000,-0.087000,-0.946000
1439352116.072200,0.280000,-0.076000,-0.951000
1439352116.091243,0.282000,-0.080000,-0.947000
1439352116.111751,0.281000,-0.081000,-0.952000
1439352116.130794,0.279000,-0.079000,-0.952000
1439352116.151302,0.277000,-0.077000,-0.949000
1439352116.171809,0.278000,-0.081000,-0.951000
1439352116.190852,0.277000,-0.076000,-0.948000
1439352116.211360,0.279000,-0.076000,-0.945000
1439352116.230403,0.277000,-0.076000,-0.955000
1439352116.250911,0.273000,-0.080000,-0.942000
1439352116.269954,0.280000,-0.075000,-0.954000
1439352116.290462,0.280000,-0.080000,-0.950000
1439352116.309505,0.280000,-0.080000,-0.947000
1439352116.330013,0.283000,-0.081000,-0.950000
1439352116.349056,0.282000,-0.079000,-0.950000
1439352116.369563,0.280000,-0.082000,-0.946000
1439352116.388606,0.280000,-0.074000,-0.954000
1439352116.409114,0.276000,-0.080000,-0.944000
1439352116.429622,0.278000,-0.076000,-0.949000
1439352116.448665,0.282000,-0.073000,-0.944000
1439352116.469173,0.279000,-0.078000,-0.952000
1439352116.488216,0.278000,-0.079000,-0.948000
1439352116.508723,0.277000,-0.073000,-0.949000
1439352116.527766,0.281000,-0.076000,-0.950000
1439352116.548274,0.279000,-0.081000,-0.955000
1439352116.567317,0.281000,-0.080000,-0.950000
1439352116.587825,0.276000,-0.079000,-0.951000
1439352116.608333,0.280000,-0.082000,-0.946000
1439352116.627376,0.281000,-0.079000,-0.952000
1439352116.646419,0.279000,-0.080000,-0.945000
1439352116.666927,0.279000,-0.081000,-0.954000
1439352116.687434,0.278000,-0.080000,-0.948000
1439352116.706477,0.279000,-0.076000,-0.952000
1439352116.726985,0.280000,-0.080000,-0.951000
1439352116.746028,0.276000,-0.075000,-0.953000
1439352116.766536,0.280000,-0.074000,-0.946000
1439352116.785579,0.286000,-0.077000,-0.952000
1439352116.806087,0.279000,-0.081000,-0.946000
1439352116.825130,0.276000,-0.079000,-0.952000
1439352116.845638,0.282000,-0.078000,-0.947000
1439352116.864681,0.285000,-0.079000,-0.949000
1439352116.885188,0.282000,-0.084000,-0.946000
1439352116.904231,0.279000,-0.079000,-0.948000
1439352116.924739,0.279000,-0.078000,-0.952000
1439352116.943782,0.282000,-0.081000,-0.946000
1439352116.964290,0.279000,-0.078000,-0.945000
1439352116.984798,0.280000,-0.079000,-0.956000
1439352117.003841,0.278000,-0.078000,-0.948000
1439352117.024348,0.277000,-0.077000,-0.953000
1439352117.043391,0.278000,-0.076000,-0.952000
1439352117.063899,0.279000,-0.080000,-0.954000
1439352117.082942,0.277000,-0.079000,-0.948000
1439352117.103450,0.280000,-0.078000,-0.949000
1439352117.123958,0.278000,-0.080000,-0.949000
1439352117.143001,0.279000,-0.080000,-0.948000
1439352117.162044,0.279000,-0.082000,-0.953000
1439352117.182552,0.276000,-0.079000,-0.948000
1439352117.201595,0.280000,-0.078000,-0.952000
1439352117.222102,0.278000,-0.080000,-0.947000
1439352117.242610,0.279000,-0.078000,-0.950000
1439352117.261653,0.283000,-0.079000,-0.953000
1439352117.282161,0.276000,-0.078000,-0.949000
1439352117.301204,0.275000,-0.087000,-0.948000
1439352117.321712,0.286000,-0.086000,-0.946000
1439352117.340755,0.285000,-0.088000,-0.954000
1439352117.361263,0.275000,-0.081000,-0.953000
1439352117.380306,0.284000,-0.080000,-0.945000
1439352117.400813,0.280000,-0.075000,-0.952000
1439352117.419856,0.267000,-0.062000,-0.949000
1439352117.440364,0.269000,-0.057000,-0.953000
1439352117.459407,0.270000,-0.066000,-0.955000
1439352117.479915,0.269000,-0.061000,-0.953000
1439352117.500423,0.280000,-0.070000,-0.945000
1439352117.519466,0.278000,-0.079000,-0.955000
1439352117.539973,0.277000,-0.078000,-0.946000
1439352117.559016,0.286000,-0.083000,-0.952000
1439352117.579524,0.291000,-0.093000,-0.943000
1439352117.598567,0.290000,-0.091000,-0.949000
1439352117.619075,0.289000,-0.090000,-0.943000
1439352117.638118,0.280000,-0.090000,-0.953000
1439352117.658626,0.279000,-0.082000,-0.947000
1439352117.677669,0.280000,-0.079000,-0.946000
1439352117.698177,0.279000,-0.082000,-0.949000
1439352117.718684,0.280000,-0.074000,-0.948000
1439352117.737727,0.276000,-0.071000,-0.952000
1439352117.756770,0.275000,-0.072000,-0.955000
1439352117.778743,0.279000,-0.071000,-0.952000
1439352117.797786,0.276000,-0.071000,-0.948000
1439352117.816829,0.278000,-0.072000,-0.948000
1439352117.837337,0.276000,-0.072000,-0.953000
1439352117.856380,0.276000,-0.073000,-0.949000
1439352117.876888,0.287000,-0.077000,-0.945000
1439352117.895931,0.284000,-0.080000,-0.949000
1439352117.916438,0.287000,-0.083000,-0.946000
1439352117.935481,0.291000,-0.080000,-0.946000
1439352117.955989,0.286000,-0.078000,-0.950000
1439352117.975032,0.288000,-0.082000,-0.948000
1439352117.995540,0.291000,-0.084000,-0.948000
1439352118.014583,0.283000,-0.065000,-0.948000
1439352118.035091,0.277000,-0.067000,-0.946000
1439352118.055598,0.282000,-0.077000,-0.949000
1439352118.074641,0.283000,-0.081000,-0.939000
1439352118.095149,0.284000,-0.067000,-0.944000
1439352118.114192,0.284000,-0.067000,-0.943000
1439352118.134700,0.283000,-0.067000,-0.954000
1439352118.153743,0.284000,-0.077000,-0.949000
1439352118.174251,0.297000,-0.078000,-0.944000
1439352118.193294,0.295000,-0.079000,-0.937000
1439352118.213802,0.281000,-0.077000,-0.949000
1439352118.234309,0.287000,-0.076000,-0.952000
1439352118.253352,0.290000,-0.080000,-0.945000
1439352118.272395,0.283000,-0.068000,-0.948000
1439352118.292903,0.281000,-0.058000,-0.955000
1439352118.313411,0.277000,-0.075000,-0.944000
1439352118.332454,0.285000,-0.078000,-0.940000
1439352118.352962,0.290000,-0.070000,-0.945000
1439352118.372005,0.287000,-0.072000,-0.947000
1439352118.392513,0.282000,-0.085000,-0.943000
1439352118.411556,0.289000,-0.073000,-0.939000
1439352118.432063,0.287000,-0.078000,-0.944000
1439352118.451106,0.289000,-0.075000,-0.947000
1439352118.471614,0.286000,-0.063000,-0.945000
1439352118.490657,0.287000,-0.070000,-0.946000
1439352118.511165,0.280000,-0.078000,-0.945000
1439352118.530208,0.291000,-0.075000,-0.956000
1439352118.550716,0.282000,-0.059000,-0.942000
1439352118.571223,0.282000,-0.074000,-0.942000
1439352118.590266,0.286000,-0.074000,-0.959000
1439352118.610774,0.288000,-0.075000,-0.935000
1439352118.629817,0.291000,-0.060000,-0.935000
1439352118.650325,0.282000,-0.075000,-0.952000
1439352118.669368,0.288000,-0.084000,-0.950000
1439352118.689876,0.296000,-0.068000,-0.939000
1439352118.708919,0.294000,-0.077000,-0.945000
1439352118.729427,0.289000,-0.076000,-0.952000
1439352118.748470,0.283000,-0.060000,-0.947000
1439352118.768977,0.287000,-0.073000,-0.950000
1439352118.788020,0.319000,-0.104000,-0.972000
1439352118.808528,0.491000,-0.015000,-0.961000
1439352118.829036,0.404000,-0.042000,-0.879000
1439352118.848079,0.256000,-0.078000,-0.941000
1439352118.868587,0.365000,0.049000,-0.920000
1439352118.889095,0.283000,-0.053000,-0.991000
1439352118.908138,0.280000,-0.158000,-0.944000
1439352118.927181,0.361000,-0.013000,-0.894000
1439352118.947688,0.285000,-0.044000,-0.928000
1439352118.966731,0.253000,-0.165000,-1.021000
1439352118.987239,0.302000,-0.057000,-0.945000
1439352119.006282,0.292000,-0.022000,-0.917000
1439352119.026790,0.260000,-0.111000,-0.942000
1439352119.045833,0.232000,-0.114000,-0.976000
1439352119.066341,0.208000,-0.065000,-0.924000
1439352119.085384,0.205000,-0.100000,-0.917000
1439352119.105891,0.206000,-0.173000,-0.918000
1439352119.126399,0.149000,-0.138000,-0.930000
1439352119.145442,0.126000,-0.132000,-0.909000
1439352119.165950,0.126000,-0.142000,-0.892000
1439352119.184993,0.074000,-0.222000,-0.880000
1439352119.205501,-0.006000,-0.243000,-0.892000
1439352119.224544,-0.068000,-0.236000,-0.877000
1439352119.245052,-0.089000,-0.273000,-0.860000
1439352119.264095,-0.109000,-0.317000,-0.841000
1439352119.284602,-0.137000,-0.334000,-0.839000
1439352119.303645,-0.175000,-0.303000,-0.821000
1439352119.324153,-0.212000,-0.320000,-0.814000
1439352119.344661,-0.215000,-0.351000,-0.786000
1439352119.363704,-0.224000,-0.364000,-0.759000
1439352119.384212,-0.275000,-0.372000,-0.735000
1439352119.403255,-0.323000,-0.374000,-0.722000
1439352119.423763,-0.313000,-0.370000,-0.675000
1439352119.442806,-0.306000,-0.384000,-0.625000
1439352119.463313,-0.365000,-0.418000,-0.599000
1439352119.482356,-0.421000,-0.403000,-0.554000
1439352119.502864,-0.458000,-0.400000,-0.503000
1439352119.521907,-0.471000,-0.432000,-0.450000
1439352119.542415,-0.500000,-0.468000,-0.398000
1439352119.561458,-0.549000,-0.460000,-0.337000
1439352119.581966,-0.600000,-0.442000,-0.270000
1439352119.601009,-0.632000,-0.459000,-0.199000
1439352119.621516,-0.661000,-0.489000,-0.120000
1439352119.642024,-0.701000,-0.500000,-0.040000
1439352119.661067,-0.745000,-0.464000,0.036000
1439352119.681575,-0.774000,-0.446000,0.125000
1439352119.700618,-0.802000,-0.474000,0.207000
1439352119.721126,-0.826000,-0.492000,0.288000
1439352119.740169,-0.835000,-0.459000,0.378000
1439352119.760677,-0.858000,-0.417000,0.466000
1439352119.779720,-0.876000,-0.416000,0.560000
1439352119.800227,-0.891000,-0.422000,0.637000
1439352119.819270,-0.869000,-0.402000,0.710000
1439352119.839778,-0.840000,-0.341000,0.804000
1439352119.858821,-0.817000,-0.287000,0.894000
1439352119.879329,-0.812000,-0.260000,0.977000
1439352119.899837,-0.792000,-0.251000,1.048000
1439352119.918880,-0.742000,-0.198000,1.133000
1439352119.939388,-0.671000,-0.122000,1.210000
1439352119.958431,-0.631000,-0.078000,1.261000
1439352119.978938,-0.589000,-0.054000,1.319000
1439352119.999446,-0.524000,-0.008000,1.362000
1439352120.018489,-0.429000,0.068000,1.402000
1439352120.037532,-0.337000,0.120000,1.431000
1439352120.058040,-0.261000,0.159000,1.458000
1439352120.077083,-0.183000,0.197000,1.467000
1439352120.097591,-0.094000,0.266000,1.477000
1439352120.116634,0.000000,0.322000,1.461000
1439352120.137141,0.078000,0.351000,1.430000
1439352120.156184,0.167000,0.365000,1.396000
1439352120.176692,0.280000,0.429000,1.380000
1439352120.197200,0.368000,0.493000,1.327000
1439352120.216243,0.428000,0.498000,1.271000
1439352120.236751,0.511000,0.520000,1.207000
1439352120.255794,0.617000,0.560000,1.124000
1439352120.276302,0.680000,0.582000,1.053000
1439352120.295345,0.708000,0.575000,0.977000
1439352120.315852,0.746000,0.562000,0.884000
1439352120.334895,0.791000,0.571000,0.787000
1439352120.355403,0.850000,0.571000,0.701000
1439352120.374446,0.844000,0.555000,0.604000
1439352120.394954,0.822000,0.527000,0.500000
1439352120.413997,0.837000,0.501000,0.411000
1439352120.434505,0.851000,0.495000,0.317000
1439352120.455013,0.833000,0.465000,0.222000
1439352120.474056,0.783000,0.423000,0.148000
1439352120.494563,0.760000,0.383000,0.056000
1439352120.513606,0.743000,0.347000,-0.029000
1439352120.534114,0.689000,0.290000,-0.098000
1439352120.553157,0.622000,0.234000,-0.163000
1439352120.573665,0.562000,0.210000,-0.220000
1439352120.592708,0.513000,0.166000,-0.287000
1439352120.613216,0.437000,0.107000,-0.323000
1439352120.632259,0.344000,0.055000,-0.357000
1439352120.652766,0.285000,0.006000,-0.401000
1439352120.671809,0.221000,-0.036000,-0.415000
1439352120.692317,0.124000,-0.086000,-0.427000
1439352120.712825,0.014000,-0.145000,-0.432000
1439352120.731868,-0.058000,-0.183000,-0.429000
1439352120.752376,-0.177000,-0.222000,-0.382000
1439352120.771419,-0.280000,-0.329000,-0.442000
1439352120.791927,-0.367000,-0.388000,-0.442000
1439352120.810970,-0.388000,-0.365000,-0.408000
1439352120.831477,-0.437000,-0.367000,-0.348000
1439352120.850520,-0.495000,-0.425000,-0.316000
1439352120.871028,-0.564000,-0.467000,-0.260000
1439352120.890071,-0.637000,-0.464000,-0.206000
1439352120.910579,-0.700000,-0.451000,-0.133000
1439352120.929622,-0.750000,-0.465000,-0.073000
1439352120.950130,-0.790000,-0.514000,-0.001000
1439352120.969173,-0.825000,-0.541000,0.075000
1439352120.989681,-0.869000,-0.533000,0.154000
1439352121.010188,-0.909000,-0.506000,0.232000
1439352121.029231,-0.946000,-0.485000,0.303000
1439352121.049739,-0.963000,-0.476000,0.389000
1439352121.068782,-0.974000,-0.472000,0.480000
1439352121.089290,-0.986000,-0.449000,0.566000
1439352121.109798,-0.980000,-0.418000,0.635000
1439352121.128841,-0.993000,-0.386000,0.729000
1439352121.147884,-0.978000,-0.349000,0.789000
1439352121.168391,-0.953000,-0.303000,0.872000
1439352121.187434,-0.917000,-0.285000,0.985000
1439352121.207942,-0.875000,-0.241000,1.040000
1439352121.228450,-0.770000,-0.102000,0.995000
1439352121.247493,-0.658000,-0.096000,1.346000
1439352121.268001,-0.674000,-0.052000,1.293000
1439352121.287044,-0.740000,-0.001000,1.287000
1439352121.307552,-0.693000,-0.004000,1.317000
1439352121.326595,-0.536000,0.041000,1.394000
1439352121.347102,-0.380000,0.179000,1.447000
1439352121.366145,-0.306000,0.207000,1.445000
1439352121.386653,-0.272000,0.184000,1.437000
1439352121.405696,-0.190000,0.216000,1.420000
1439352121.426204,-0.059000,0.341000,1.432000
1439352121.445247,0.048000,0.415000,1.419000
1439352121.465755,0.129000,0.413000,1.374000
1439352121.484798,0.208000,0.418000,1.334000
1439352121.505306,0.333000,0.452000,1.279000
1439352121.525813,0.463000,0.495000,1.232000
1439352121.544856,0.575000,0.541000,1.187000
